src_port,dst_port,protocol,packet_length,packet_count,duration,window_size,ack_count,syn_count,rst_count,psh_count,urg_count,fin_count,flow_rate,bytes_in,bytes_out,attack_type
47913,443,17,657.7136444225807,9,3.782684860587552,63972,3,1,0,1,0,1,100.51474324795072,1214.1132375827594,-32.7393778373098,Normal
5225,25,17,83.70699581160432,6,1.2525975467604216,28597,4,0,0,1,0,0,81.25911726584144,359.0555468854402,97.76337464051227,Normal
52192,25,6,621.6719597051433,5,5.122273897681882,30253,3,1,0,1,0,1,77.87864347623844,693.9714881705092,825.3266813097283,Normal
14579,22,17,628.0161833301034,7,48.76846559935114,54524,2,1,0,5,0,0,97.02654930493958,774.9970548515737,242.57895417787586,Normal
30414,443,17,975.1450014889649,8,1.5308011448818815,51373,4,3,1,1,0,2,37.32587734523082,1608.9111682982962,424.119911860232,Normal
53641,80,6,477.2078045910682,1,4.417497522484729,33476,2,0,0,3,0,0,84.73867226664979,728.6970023398853,555.4891328344127,Normal
59606,80,17,566.7579665959968,7,0.7754018028696463,53265,2,1,0,1,0,1,116.78142029110623,1844.4416745607193,855.469455628797,Normal
33498,25,6,803.7559199580294,4,4.71116599162602,19186,0,1,0,2,0,1,111.94086741766631,1880.6822454472936,298.8193526822456,Normal
41105,80,6,763.3625560432846,2,5.093277244520009,56421,2,2,0,2,0,0,134.20123860249788,1253.1554191815812,229.22113173622427,Normal
64691,22,17,411.1589819315136,7,17.192801153447864,39619,4,3,0,1,0,1,125.79034540315128,1113.7701874014554,410.7927262507391,Normal
19359,443,6,351.47967289384405,3,8.797814937582782,8115,3,1,0,4,0,0,129.64201771432448,1320.9480074021167,891.9195016244985,Normal
21161,22,17,548.9112189569317,7,1.2252608710120425,21218,1,0,0,2,0,0,133.3863800333785,733.3947622478086,574.2949287076256,Normal
60473,22,17,156.0376206999747,6,15.94870482556923,1071,3,0,0,3,0,2,76.0151216784597,604.8332578758665,58.907818012011944,Normal
9192,443,6,609.7147600668505,7,13.857161099319896,50104,2,0,0,2,0,2,114.1066751810435,1367.8593101943982,427.94190799208263,Normal
45671,22,6,121.92487375768985,6,2.009216491947397,13796,2,0,0,3,0,1,142.92876441652447,1071.9977064116435,860.8196762680483,Normal
63564,443,6,801.3382539542482,3,10.015447338768338,862,5,1,0,0,0,0,82.92415380016025,573.811475414693,301.4349710894892,Normal
19802,443,6,342.2154604245164,3,7.841287424852186,51641,0,2,0,1,0,0,67.23962227242808,962.3332543277177,603.6021920050939,Normal
14406,25,6,821.4385698731737,4,0.6470705406336528,50201,6,1,0,1,0,0,102.82896073863476,1031.8369663209012,790.7610912423011,Normal
19727,22,17,411.89725999336235,2,7.747965683554653,62463,1,0,0,2,0,0,42.01975798577955,1010.950637027527,823.3144112948171,Normal
57667,80,17,874.7726470875166,4,8.908600372872547,19720,3,0,0,1,1,0,77.03938894710664,1643.9079626842063,638.5091300924809,Normal
54697,22,6,621.4794252716868,5,5.449174646740154,12889,0,0,1,2,0,0,76.60594669097023,836.9061267966865,101.62189198451756,Normal
43607,443,6,554.4454751362036,3,4.709417140138651,7200,3,2,0,2,0,0,142.93383911489536,588.8635263398899,656.5505847049106,Normal
6056,22,17,-8.380987076591282,10,4.736842314191775,42943,2,0,0,2,0,1,114.18792237874716,1138.1949701903877,656.6933076671886,Normal
11955,443,17,615.6679291143905,0,5.61271996769308,52631,3,0,0,0,0,0,125.57542498046567,1753.8078373749413,989.2898979481595,Normal
18504,443,6,422.46203588913573,7,13.509095079063027,8810,4,0,0,1,0,1,131.54031205785253,1451.6411120782573,140.36446882540935,Normal
46797,25,17,714.3048815969613,6,12.559804270651329,50201,3,2,0,1,0,1,99.56723545945175,875.6546115315911,461.1631812116931,Normal
3328,80,6,731.5228461197034,5,3.154227185902257,64127,2,2,0,2,0,0,154.19926749418357,836.5098810118991,912.0296511157194,Normal
4974,22,17,426.9044353999643,8,2.8648139315988868,61235,3,1,0,2,0,0,54.256797793989534,1961.9471820458866,427.4851749664374,Normal
61558,25,6,350.01889411207935,4,24.072322456485185,43828,2,0,0,2,0,1,122.95728362638172,812.337716075463,797.8708051820153,Normal
23327,25,6,185.45136734184257,6,6.279137624409426,26521,2,0,0,2,0,0,71.78131988625154,1798.9332150283758,657.6712053712538,Normal
13562,22,17,463.4178919825432,5,4.562200878227454,32687,9,0,0,5,0,0,90.83060065768588,724.0635877158379,466.0398724555338,Normal
11269,80,17,772.6683650118905,7,3.1121565600023398,15254,0,0,0,1,0,0,114.84805710218421,2296.1894633963166,585.5149937000178,Normal
48145,25,17,677.8787494259358,7,10.555059909299612,32774,1,2,0,1,0,0,128.123031504631,1099.62538023066,298.71672827147245,Normal
27905,22,17,618.9965917568169,5,0.7823386177306612,39402,4,0,0,2,0,0,60.8025250035619,1104.7816209134648,520.8770367500211,Normal
1854,25,17,529.3625999319405,5,12.300601669550794,23739,0,1,0,1,0,0,100.583277434879,1120.818973064628,366.5549042546139,Normal
63441,22,17,796.1017296278906,5,15.423363088746942,35447,5,0,0,3,0,0,77.82223826547877,255.87640745847852,579.824485094974,Normal
38955,22,17,310.19501182840145,6,65.64300971101784,14791,2,1,0,2,0,3,58.50687613815303,944.0079903472434,670.1709859216777,Normal
58191,80,17,752.991562917366,2,17.07370255539368,49394,3,1,0,2,0,0,115.99974705001392,1028.345006444333,855.2503335086396,Normal
52603,25,17,350.4737284487626,4,6.8720681171390225,31877,4,2,0,1,1,1,114.71812971810074,472.5694971654284,697.1125471112912,Normal
2743,22,17,637.5491606213839,4,4.360994272634897,14863,5,2,0,1,0,0,58.544251136251894,905.0307190495719,622.22834806439,Normal
32410,22,6,683.8979953823209,5,6.183797268237211,10375,3,0,0,0,0,0,105.03127824377346,426.6535956790956,803.9721817206321,Normal
29436,443,6,561.863706697424,4,3.148836203136885,17232,6,3,0,3,0,2,58.84178997250175,832.1728977550456,799.9504145146564,Normal
16635,25,6,269.0899075512041,6,15.966754350494819,13497,1,1,0,5,0,1,97.25589870036022,1502.0321799315955,677.5034791925742,Normal
54175,80,6,1297.0748160100193,3,11.404784273615235,19130,3,3,0,1,0,0,93.30138179352451,104.21313476095736,642.3397057719144,Normal
25540,80,6,557.5667013575774,6,4.621611866166949,38627,2,0,0,1,0,1,118.4553069869844,1646.7424691698088,360.76017219219784,Normal
35248,25,6,870.445881447064,6,5.76343145523642,2969,7,2,0,3,0,0,59.27625205536451,1600.8825020306608,131.40007170426065,Normal
47120,25,6,550.0177449724149,6,3.2219983453641077,9083,6,1,0,3,0,1,78.2189425305105,665.168391405433,649.7378211647787,Normal
32748,443,6,169.73279219818528,5,11.402273261453164,35109,3,0,0,2,0,1,106.9021804943636,1896.1199929878896,619.8535717168975,Normal
16756,443,17,627.6544987839208,6,14.588858659892487,48314,3,1,0,2,0,1,101.19547912450977,1577.6969196881935,175.12863476317148,Normal
10553,443,17,553.2549094879515,9,14.532365514916844,48389,3,2,0,2,0,1,126.03300881598649,1252.0049119262817,905.4550699015999,Normal
30923,25,6,719.4183250694227,5,13.383652709391235,44032,2,4,0,1,0,0,93.84047065593737,1188.8689304622878,818.7508058665617,Normal
38160,443,6,635.7223670858299,2,13.156465023777827,25966,4,2,0,4,0,1,129.61977206359222,471.0615412873574,686.1277862125676,Normal
4730,25,6,628.0122491766641,11,5.379176485217418,51195,1,0,0,3,0,1,133.64461097743367,426.27955968669164,175.6997538752089,Normal
20112,25,17,694.5027489497975,4,11.726871566634822,683,3,2,0,3,0,0,68.04739347463752,1329.5440241675344,755.9337583657357,Normal
15014,80,6,639.7684244286319,4,4.465251488577504,10049,4,0,0,1,0,0,71.45097039055442,718.4012575874026,74.30960744731271,Normal
64243,22,6,743.5923153689193,8,18.886596777331835,53713,2,1,0,0,0,0,85.92015456047343,1389.7435314583638,1070.9691197945826,Normal
10790,22,6,582.19848146372,6,18.196467674557244,34651,2,0,0,0,0,0,127.24145381518557,820.705568197222,780.8420610109208,Normal
23721,443,17,32.92551687253365,2,13.595365669836525,36832,3,2,0,2,0,2,133.2818063076352,1548.9079171763758,651.852246931619,Normal
41880,22,6,276.4931947914385,4,22.0926334852932,5073,3,3,0,2,0,0,117.31282083516788,1548.0358102043501,516.7455718533063,Normal
4664,25,6,560.9849684842201,6,17.901004266143552,36081,3,3,0,2,0,1,126.56024450317719,1114.7921219282657,827.0195213333889,Normal
11557,22,17,707.9351454925478,4,16.04137908515465,7663,0,0,0,4,0,0,59.31922586674446,1010.8542666985028,184.85424472154358,Normal
37634,443,6,6.412321104560306,3,11.586434787779812,62170,4,2,0,0,0,1,90.00502644102471,1334.2372322941894,431.6782220119992,Normal
8377,25,17,912.9306265642886,5,0.36460116890425914,55361,5,1,0,2,0,1,82.44131893048217,1516.6554631165354,755.8878092564916,Normal
63401,80,17,-22.489651997409737,2,15.661834077097163,47707,1,0,0,1,0,0,99.29403516806948,798.016709787172,477.6279875995083,Normal
22589,80,6,539.6460920732884,6,5.622691184086693,31634,5,3,0,1,0,0,81.908902107665,1056.83998979611,388.2327644370752,Normal
10257,25,6,498.9191527916975,5,7.794114159351029,20667,3,0,0,1,0,2,65.3880256902886,1412.110017925361,192.41272009547464,Normal
11199,22,17,467.76982540284814,2,11.615195092902372,62252,7,2,0,6,0,0,91.94706468442777,502.50480925597014,789.6749438743075,Normal
24062,443,17,653.614946997053,4,1.4260616682654006,53587,2,1,0,3,0,1,152.9119282048608,756.9698927986851,307.0264978229279,Normal
38329,443,17,683.6039700859004,4,13.623909329054912,54453,3,0,1,1,0,1,110.31327182571654,1930.6916903221454,556.5583460718133,Normal
44183,22,6,804.0353305764518,4,1.0735568383163214,39966,6,2,2,1,0,0,111.21078883874016,1426.8273258667814,329.3223444192748,Normal
36381,25,6,367.53585793530124,2,43.22036388991526,9735,3,1,0,0,0,0,87.37926584499343,1049.808680556585,267.64650277944327,Normal
43944,80,17,387.48475621035556,12,26.360823754519078,39517,4,1,0,6,0,1,66.52588119810878,985.766548426729,158.6478780469625,Normal
61061,80,17,707.2602399847857,1,3.809132171159707,57237,2,1,0,2,0,2,126.03411611377183,1137.7761860600074,611.0315058005679,Normal
41516,443,17,789.1882783780125,6,7.925871066549791,35619,3,0,0,1,0,1,147.02814078344483,1160.7092907162494,970.2237404944083,Normal
15566,80,6,1173.9935229069813,4,3.1877910510508087,48707,3,2,0,2,0,1,103.88864413276704,1186.0207403940942,533.6627323887485,Normal
11485,22,6,589.8066845975042,4,44.96087935606467,50830,3,2,0,3,0,1,49.53019211442252,1055.010973207914,172.2609009534761,Normal
44015,25,6,510.7060657617643,2,0.5255445161594096,6919,3,1,1,0,0,0,86.43283252657073,1196.7493480062267,58.43077656783481,Normal
48905,443,6,330.08896068170645,3,6.505657526287849,35561,2,0,0,0,0,1,94.48526730592701,929.3278120873023,394.0977732724186,Normal
16651,443,17,94.16295379984354,6,10.968800068113602,11227,3,2,0,3,0,0,121.08246988670223,865.0324150719541,246.3764808986479,Normal
7982,80,17,457.4736779717523,7,21.54276574258465,14399,7,1,0,1,0,0,99.71099340115565,1768.3888581366457,1039.8553487369252,Normal
23117,25,17,-82.76057438409157,5,8.340315790479314,24390,8,1,0,2,0,0,52.57792438789282,1565.2784837381587,589.8163655409494,Normal
60528,80,6,472.3383278865382,6,3.74818275754407,21235,4,1,0,0,0,0,158.95952123191472,1631.374474870729,-8.083795023646303,Normal
57618,22,6,783.9013889187772,2,32.38313363013226,26805,4,0,0,0,0,0,130.84756505757258,1366.8241564186033,387.8030680503956,Normal
65335,443,6,240.39919175718268,8,1.066190903084576,7667,6,1,0,1,0,1,58.88727143516074,930.9851803561518,156.9355653297169,Normal
15021,22,17,288.7469124489178,5,3.907765928870205,6373,4,0,0,4,0,0,88.68700294278554,1412.7822299146835,657.6747413550407,Normal
56463,80,17,644.0838097432754,5,15.889649091143044,18595,3,0,0,2,0,0,133.36461753582702,1749.252248345958,834.4289089090541,Normal
14479,25,6,396.44090537427746,3,11.261894170386471,50958,3,1,0,1,0,0,97.5760765634004,1090.102139096211,288.8943720755096,Normal
45530,22,17,265.29986143078395,7,5.658508594546169,30959,6,0,0,3,0,1,107.927684770856,1452.9997286380935,307.38695050741427,Normal
62300,443,17,543.7284375545419,7,11.48009487324472,39674,4,2,0,1,0,0,85.46671225179496,149.85935782877516,142.2373082884427,Normal
22426,22,6,136.07812561599587,4,33.78287784875245,11783,2,0,0,3,0,0,55.7785433407617,1259.2441855080497,565.6653014830813,Normal
8118,443,6,642.8958826405451,2,1.1984165846658994,14022,2,1,0,0,0,0,119.01265440245389,931.3840870778444,449.9865192802544,Normal
20768,22,6,175.27328482194656,1,1.170403168375909,5712,4,0,0,2,0,1,37.02002429076679,1672.7696090750667,155.18606184968962,Normal
36680,22,17,834.0652425229513,3,35.00750782888608,28344,4,0,0,2,0,0,113.32345353930063,1209.2216871739995,477.415782506672,Normal
65476,443,17,649.6600955598691,6,14.05444949457885,29680,3,0,0,0,0,1,100.40687161579659,1933.026257755144,685.6573517136429,Normal
23576,22,6,11.984558062118424,5,1.533287073137821,23391,3,1,0,2,0,0,55.17356297397699,1467.982402068786,536.8150081870692,Normal
17647,80,6,713.0474692949956,2,0.23422355431811986,26316,3,0,0,2,0,1,127.95564454249023,1123.835029554942,292.06938107128104,Normal
43750,80,6,677.5485960170836,3,20.034780795230716,53842,3,2,1,2,0,0,149.64742704185704,1400.883484590574,253.84604414523648,Normal
6380,80,6,214.84127613990938,9,17.176519391573613,24629,0,0,0,2,0,1,134.45570906664832,1322.374322946413,977.9881807435244,Normal
42194,22,6,-72.41570947062007,8,4.294511001813709,55758,3,0,0,2,0,0,136.32090520129162,970.3883566526506,560.4179709097476,Normal
11846,22,17,805.1203785016281,4,16.335226276080938,30066,3,1,0,2,0,0,89.61470651217373,1647.587575823277,376.34940925636613,Normal
10938,25,17,390.26902152470626,4,19.21818837667097,745,3,1,1,1,0,0,101.97192770830281,618.0160441574867,514.720763664009,Normal
26768,22,17,344.6716782273022,6,1.4240509500436602,62236,2,1,0,2,0,0,46.59609642669018,418.5815310103893,878.9202362163701,Normal
11933,22,6,329.5959110017518,3,16.816091038053685,13461,3,1,0,4,0,2,71.57688544227152,970.898985475973,475.56030357846663,Normal
46607,443,6,543.5682613315536,4,9.796261093865347,15260,1,2,0,5,0,0,102.62874477417282,926.7433861341002,483.9632803922851,Normal
56240,25,6,169.64821577074866,6,18.439623537283417,35581,2,0,0,3,0,0,129.3620898306895,1121.8236504480274,473.94441507037635,Normal
4549,80,6,654.0041058528748,4,5.11926299155396,39256,4,1,0,3,0,1,126.84568986203149,730.8312389591624,730.3470955836483,Normal
41588,25,17,717.742049329483,5,0.5517389869284547,10616,0,1,0,3,0,1,88.54522991916534,457.4027199755021,815.9959839899562,Normal
20757,22,6,493.2244522883164,9,0.40616202697453085,41175,3,2,0,0,0,0,126.35156880805982,766.1966401024258,174.27914377701995,Normal
60886,22,6,643.2598587211554,7,9.11623996446838,8412,6,1,0,3,0,0,105.1859420373796,781.7158715133972,184.06709152321457,Normal
52326,443,6,450.70676584864765,8,11.795836884058177,62761,4,0,0,5,0,1,171.60972723800904,317.21877389150916,467.1113177742872,Normal
31643,443,17,597.0060380831055,4,3.0579777459069346,8616,5,2,0,0,0,0,118.44380472671628,1366.8633360586518,769.9052854372724,Normal
19947,80,17,27.66358510972657,3,7.3426656081126405,18309,5,2,0,0,0,2,54.268036600290046,1761.9114933312221,463.7044302059126,Normal
34619,25,6,177.3613998906659,7,8.744241673460765,5049,4,0,1,0,0,0,109.08007562697267,1329.1735844468685,365.18575199414795,Normal
24433,80,6,517.1557078283378,10,41.50714510287851,53007,1,2,0,2,0,0,85.42481190634433,1250.51226307876,470.02884552978315,Normal
12662,22,6,302.2623069593026,3,2.7784853285530726,39161,2,0,0,0,0,0,137.62711864275565,1060.3136157198437,680.3867925874346,Normal
30615,443,6,466.0559957162397,5,20.33291827468304,2137,3,1,0,3,0,0,122.22451178015126,457.355643815378,166.26355285958027,Normal
14754,25,17,758.0938829502903,4,13.563901566359867,9517,2,0,0,0,0,0,98.36113871812718,770.2492634454718,999.7202074050765,Normal
18524,80,6,561.8596044809674,4,6.571118195460777,22369,8,2,0,3,0,2,74.25837420145953,1698.8473803967445,599.8067492022543,Normal
52631,80,6,807.5486856768871,11,2.438009432014122,33558,3,2,0,0,0,0,87.39101962517158,1649.8654400770943,926.9587930452778,Normal
61878,80,17,226.90929250803805,3,14.180375246915096,7345,2,1,0,2,0,1,80.97035218098361,322.3872184318436,788.7686333747073,Normal
13837,443,17,436.5676282981807,8,13.174492224949523,27219,2,1,0,1,0,1,143.48170202272084,1085.90382852406,571.0607760531695,Normal
25671,80,6,427.44215316492034,2,9.429266450396659,42200,5,1,0,3,0,0,86.98836765490998,2509.911365019464,202.5542505206658,Normal
64022,443,17,749.5810886123959,6,1.0976206861479085,19649,2,0,0,2,0,0,112.11975360471257,2183.756050565978,664.2531508718357,Normal
21535,443,6,368.0734352250919,3,27.08796409143134,5238,3,0,0,4,0,0,89.5244099059877,1067.7413614493678,741.7434698096823,Normal
42137,443,17,442.21504900649086,4,30.67492106648338,35737,3,2,0,3,0,0,128.6126830687963,951.6608962099513,679.1085213960985,Normal
51256,22,17,147.37917811973153,5,5.773626701341344,21805,2,0,0,3,0,0,104.96070835035654,908.9972029764704,705.1978597906266,Normal
41885,22,6,603.2032163357176,3,45.40992003729392,57644,3,1,0,0,0,0,134.20480570289524,622.8529450623746,283.39442762746114,Normal
32882,22,17,443.9524495517636,11,8.550400189633585,34257,3,1,0,4,0,1,70.21327265703758,813.7936953925138,480.1821543723531,Normal
44727,25,17,666.697828187848,1,7.094407512192382,25784,7,0,0,2,0,0,83.24158680606615,644.8429993748005,659.0686226124758,Normal
39537,80,6,135.60583164730622,3,5.1415117638031855,32216,3,1,0,1,0,0,66.82524877389112,604.4799587199043,838.1632400608521,Normal
4771,25,17,582.8737835961454,5,12.630914929570618,52745,6,1,0,1,0,0,78.12440580247574,1150.590497986204,668.5218480422653,Normal
22474,443,17,881.7478517887891,5,6.737402802544372,11974,6,1,0,1,0,0,72.99736982441402,1114.8885095647884,294.65834293293733,Normal
10667,25,6,548.0563482416715,6,2.482226041803737,62915,1,2,0,1,0,0,71.79212146860012,584.3623457542835,942.1695881902698,Normal
55306,22,6,11.415163190494297,3,31.924823747072416,46833,1,0,1,2,0,1,86.48955224342963,1173.3914731687337,267.83441096634226,Normal
17339,25,6,301.5797489506309,6,0.918091680192477,12627,4,1,1,2,0,0,74.11433435495553,1473.0773231704986,265.3957741123006,Normal
3105,80,17,47.67210892329746,7,0.5074974439695457,7413,4,0,0,3,0,2,62.317267854252506,1608.5287290944661,725.0334423950578,Normal
52128,443,6,979.3443034004724,7,15.889752322821076,60684,3,0,0,0,0,0,120.1313813978704,790.5558168729527,-16.625295901167988,Normal
27249,25,6,408.8707885221945,5,1.4378464948157734,29448,0,1,0,0,0,0,82.78879940075704,642.4085603223875,56.88604817398118,Normal
47877,443,6,354.41796257338007,5,31.055814954665287,15848,4,1,1,0,0,0,69.48782646916219,1067.4141869618004,295.3207126742749,Normal
59110,80,6,160.37718487615092,4,9.958403484520225,18104,4,3,0,1,0,1,102.72711571622894,1044.5850739330135,746.4530934730751,Normal
27834,443,6,488.7021074209172,3,4.609779202658444,10025,2,1,0,1,0,0,54.82918383493762,832.8708330149616,231.9651527469851,Normal
6483,80,17,730.6419841822601,5,21.639534233045367,16691,5,0,1,1,0,2,108.38246603810897,410.96199536610175,763.4454730538589,Normal
